centralRing1_Shift centralRing2_Shift sideRings1_Elong sideRings1_Shift sideRings2_Elong sideRings2_Shift
-0.1765432098765432 0.18669410150891635 0.02866941015089164 -0.10960219478737995 -0.10960219478737995 -0.09862825788751711
0.02866941015089164 -0.12277091906721532 0.0670781893004116 0.0923182441700961 -0.03168724279835389 0.0001371742112483143
0.30960219478738 0.324965706447188 0.16364883401920444 -0.1567901234567901 0.3710562414266118 -0.07009602194787379
0.27558299039780526 -0.01632373113854596 0.30960219478738 0.23717421124828536 0.03744855967078192 -0.14032921810699586
0.17023319615912214 -0.1063100137174211 0.36995884773662563 -0.08655692729766801 -0.0492455418381344 0.32716049382716056
0.07585733882030182 -0.10521262002743481 -0.00864197530864197 0.11975308641975313 -0.23031550068587103 0.34252400548696854
0.24156378600823042 -0.08655692729766801 0.01220850480109742 0.031961591220850516 0.03525377229080934 -0.12935528120713305
0.03525377229080934 -0.030589849108367595 0.19657064471879288 0.16364883401920444 0.37764060356652956 0.31399176954732516
0.15377229080932786 0.07037037037037042 0.32825788751714685 0.09670781893004121 0.01769547325102888 0.22839506172839513
0.17791495198902613 0.2547325102880659 0.16145404663923185 -0.0876543209876543 -0.1271604938271605 0.06378600823045272
0.3085048010973937 -0.014128943758573376 0.2064471879286695 -0.17434842249657065 0.3106995884773663 0.38093278463648844
0.15816186556927303 0.08902606310013722 -0.1271604938271605 0.17572016460905354 -0.19958847736625512 0.2964334705075446
0.2733882030178327 -0.14581618655692727 0.3337448559670782 -0.05692729766803836 0.16803840877914955 -0.08875171467764059
0.11426611796982172 0.3074074074074075 0.29314128943758583 0.3732510288065844 -0.15569272976680382 0.1417009602194788
0.0001371742112483143 0.3436213991769547 0.332647462277092 -0.04595336076817558 0.3995884773662552 -0.01851851851851849
0.4094650205761317 0.27448559670781897 0.21083676268861457 0.37873799725651586 0.055006858710562434 0.0670781893004116
0.39300411522633755 0.33923182441700966 -0.010836762688614554 0.10768175582990402 -0.11618655692729765 0.011111111111111127
0.072565157750343 0.06378600823045272 0.2602194787379973 0.015500685871056297 0.11097393689986285 0.03305898491083675
0.2459533607681756 0.3370370370370371 -0.2017832647462277 0.18120713305898495 0.05939643347050755 0.16145404663923185
0.22400548696844996 0.15157750342935528 0.360082304526749 -0.17983539094650203 0.030864197530864224 0.4149519890260632
-0.15349794238683126 -0.11728395061728394 0.3995884773662552 -0.1754458161865569 0.3085048010973937 -0.020713305898491075
0.10877914951989026 0.11097393689986285 -0.0042524005486968 0.26570644718792874 -0.0679012345679012 -0.19080932784636487
0.09780521262002745 0.20315500685871063 0.35130315500685877 -0.007544581618655677 0.3238683127572017 -0.1886145404663923
0.2668038408779149 -0.058024691358024655 0.08683127572016464 -0.16227709190672152 0.31399176954732516 0.07585733882030182
-0.16886145404663921 0.19766803840877922 0.23827160493827165 0.3611796982167353 -0.08216735253772287 0.10000000000000003
0.11646090534979431 -0.034979423868312765 0.36776406035665304 -0.1074074074074074 0.2327846364883402 0.3875171467764061
0.44128943758573397 -0.17215363511659806 0.1241426611796983 0.4226337448559672 -0.05473251028806583 -0.19190672153635116
0.23497942386831278 0.24046639231824424 0.3063100137174211 0.25144032921810705 0.3688614540466392 0.3578875171467765
0.4621399176954733 0.10658436213991768 0.21303155006858715 0.03305898491083675 -0.04814814814814811 0.20973936899862827
-0.1315500685871056 -0.09533607681755829 0.2964334705075446 0.38971193415637867 0.19766803840877922 0.31618655692729775
0.332647462277092 -0.06460905349794238 0.08134430727023323 0.2185185185185185 0.17023319615912214 0.027572016460905402
0.31618655692729775 0.1801097393689986 -0.09094650205761318 0.14718792866941022 0.19218106995884782 0.15377229080932786
0.3842249657064472 -0.15569272976680382 -0.08216735253772287 -0.06131687242798353 -0.19519890260631 0.3973936899862827
0.11865569272976689 0.003429355281207136 0.4116598079561043 -0.017421124828532197 -0.21056241426611794 -0.22812071330589848
-0.11728395061728394 0.1043895747599452 -0.13593964334705072 0.32606310013717427 0.10877914951989026 0.42921810699588486
-0.03388203017832647 -0.20288065843621397 0.013305898491083712 -0.0931412894375857 0.4336076817558299 0.07366255144032924
-0.19739368998628254 0.3633744855967079 0.33923182441700966 0.13731138545953364 -0.16556927297668037 -0.20288065843621397
0.35240054869684506 0.28984910836762684 0.2854595336076818 -0.14032921810699586 -0.24567901234567902 0.27997256515775043
0.06488340192043901 0.04403292181069962 0.45665294924554195 -0.2764060356652949 0.3633744855967079 -0.07997256515775034
0.1746227709190672 -0.009739368998628262 0.40397805212620036 -0.25555555555555554 0.06049382716049384 0.1746227709190672
0.33923182441700966 0.10987654320987661 0.4884773662551441 0.3337448559670782 -0.07777777777777775 0.09451303155006863
-0.1194787379972565 -0.024005486968449896 -0.06021947873799724 0.3864197530864198 0.4994513031550069 -0.28518518518518515
0.26131687242798357 -0.07887517146776404 -0.2698216735253772 -0.20397805212620024 -0.038271604938271586 -0.23580246913580244
0.4226337448559672 0.38971193415637867 -0.1502057613168724 -0.030589849108367595 0.022085048010973996 0.294238683127572
-0.24458161865569272 0.4884773662551441 0.4094650205761317 0.022085048010973996 0.20096021947873804 0.4489711934156379
0.3447187928669411 0.4347050754458162 -0.13045267489711931 0.36995884773662563 0.02866941015089164 0.1548696844993141
-0.03607681755829906 -0.1381344307270233 -0.29176954732510285 0.24705075445816188 0.46652949245541847 0.01659807956104259
0.10768175582990402 0.0670781893004116 0.1691358024691359 0.2602194787379973 -0.06021947873799724 0.17023319615912214
-0.137037037037037 -0.019615912208504782 0.43251028806584363 -0.12277091906721532 0.3315500685871056 -0.2632373113854595
-0.23470507544581617 0.4149519890260632 0.4654320987654322 0.01769547325102888 -0.29176954732510285 -0.05912208504801095
0.3238683127572017 0.038545953360768215 -0.18971193415637858 -0.18751714677640602 0.46762688614540476 0.32606310013717427
-0.017421124828532197 0.4720164609053498 0.39519890260631013 0.2053497942386831 -0.02839506172839501 0.30521262002743493
0.410562414266118 0.43251028806584363 0.17791495198902613 0.03964334705075451 -0.18093278463648832 0.22400548696844996
0.11536351165980796 0.45775034293552813 0.4017832647462278 0.11207133058984914 0.410562414266118 0.055006858710562434
-0.2577503429355281 0.4972565157750343 0.08244170096021952 0.3194787379972566 0.4500685871056242 0.21742112482853232
